BRAHMS,MASTER,gbifID,SarkID,ACCESSION,DETBY,DETDATE,LATDEC,LONGDEC,ALT,SP1,Species,roots,basisOfRecord,Ploidy,Source,countryCode,COUNTRY
82840,9929,NA,NA,NA,"Spooner, DM",0.0.2013,-29.5166,-63.7,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82843,9930,NA,NA,NA,"Spooner, DM",0.0.2013,-29.72207,-63.51474,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82867,9931,NA,NA,NA,"Spooner, DM",0.0.2013,-26.5333,-65.9833,750,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82869,9932,NA,NA,NA,"Spooner, DM",0.0.2013,-32.6666,-59.5,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82871,9933,NA,NA,NA,"Spooner, DM",0.0.2013,-26.7,-64.95,450,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82937,9934,NA,NA,NA,"Spooner, DM",0.0.2013,-23.9833,-64.3,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82941,9935,NA,NA,NA,"Spooner, DM",0.0.2013,-24.55,-65.0833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82944,9936,NA,NA,NA,"Spooner, DM",0.0.2013,-24.2333,-64.2167,910,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82949,9937,NA,NA,NA,"Spooner, DM",0.0.2013,-28.2167,-65.8667,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
82953,9938,NA,NA,NA,"Spooner, DM",0.0.2013,-32.06861,-60.63806,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83000,9939,NA,NA,NA,"Spooner, DM",0.0.2013,-26.6333,-65.4333,1200,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83061,9940,NA,NA,NA,"Spooner, DM",0.0.2013,-35.5333,-57.3333,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83065,9941,NA,NA,NA,"Spooner, DM",0.0.2013,-27.59209,-58.77034,77,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83121,9942,NA,NA,NA,"Spooner, DM",0.0.2013,-33.0441,-61.168,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83133,9943,NA,NA,NA,"Spooner, DM",0.0.2013,-23.1333,-64.3333,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83141,9944,NA,NA,NA,"Spooner, DM",0.0.2013,-25.5166,-65.5333,1900,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83148,9945,NA,NA,NA,"Spooner, DM",0.0.2013,-23.6833,-65.4333,2300,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83194,9946,NA,NA,NA,"Spooner, DM",0.0.2013,-27.2667,-65.55,400,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83195,9947,NA,NA,NA,"Spooner, DM",0.0.2013,-26.3333,-65.2166,650,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83201,9948,NA,NA,NA,"Spooner, DM",0.0.2013,-26.98,-65.57,550,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83209,9949,NA,NA,NA,"Spooner, DM",0.0.2013,-35.7166,-57.3333,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83213,9950,NA,NA,NA,"Spooner, DM",0.0.2013,-24.93,-65.0167,850,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83215,9951,NA,NA,NA,"Spooner, DM",0.0.2013,-26.5333,-64.8666,1000,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83218,9952,NA,NA,NA,"Spooner, DM",0.0.2013,-26.3,-65.65,1600,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83340,9953,NA,NA,NA,"Spooner, DM",0.0.2013,-27.3833,-55.8833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83341,9954,NA,NA,NA,"Spooner, DM",0.0.2013,-31.4333,-62.0833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83363,9955,NA,NA,NA,"Spooner, DM",0.0.2013,-27.7166,-54.9166,105,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83421,9956,NA,NA,NA,"Spooner, DM",0.0.2013,-27.45,-66.55,1600,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83493,9957,NA,NA,NA,"Spooner, DM",0.0.2013,-29.9,-63.7166,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83495,9958,NA,NA,NA,"Spooner, DM",0.0.2013,-25.41238,-57.79318,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83496,9959,NA,NA,NA,"Spooner, DM",0.0.2013,-27.7333,-57.9333,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83557,9960,NA,NA,NA,"Spooner, DM",0.0.2013,-27.0333,-65.25,700,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83560,9961,NA,NA,NA,"Spooner, DM",0.0.2013,-31,-63.2,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83565,9962,NA,NA,NA,"Spooner, DM",0.0.2013,-30.4,-64.1166,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83581,9963,NA,NA,NA,"Spooner, DM",0.0.2013,-29.7833,-63.9333,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83590,9964,NA,NA,NA,"Spooner, DM",0.0.2013,-27.6333,-65.25,440,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83595,9965,NA,NA,NA,"Spooner, DM",0.0.2013,-28.1166,-65.6666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83604,9966,NA,NA,NA,"Spooner, DM",0.0.2013,-25.8,-64.9666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83613,9967,NA,NA,NA,"Spooner, DM",0.0.2013,-26.29,-64.44,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83649,9968,NA,NA,NA,"Spooner, DM",0.0.2013,-29.25,-65.25,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83666,9969,NA,NA,NA,"Spooner, DM",0.0.2013,-22.25,-64.9666,1550,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83751,9970,NA,NA,NA,"Spooner, DM",0.0.2013,-27.7356,-66.0488,3200,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83752,9971,NA,NA,NA,"Spooner, DM",0.0.2013,-25.3,-66.25,2000,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83753,9972,NA,NA,NA,"Spooner, DM",0.0.2013,-27.19,-65.45,900,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83821,9973,NA,NA,NA,"Spooner, DM",0.0.2013,-22.7333,-64.3666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83823,9974,NA,NA,NA,"Spooner, DM",0.0.2013,-23.7333,-64.5833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83856,9975,NA,NA,NA,"Spooner, DM",0.0.2013,-26.2,-54.5833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83859,9976,NA,NA,NA,"Spooner, DM",0.0.2013,-26.5305,-59.0617,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83861,9977,NA,NA,NA,"Spooner, DM",0.0.2013,-22.9,-64.5166,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83880,9978,NA,NA,NA,"Spooner, DM",0.0.2013,-26.4,-54.6333,160,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83886,9979,NA,NA,NA,"Spooner, DM",0.0.2013,-27.7833,-65.5666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83887,9980,NA,NA,NA,"Spooner, DM",0.0.2013,-33.6666,-65.4666,510,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83897,9981,NA,NA,NA,"Spooner, DM",0.0.2013,-27.8333,-64.0666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83900,9982,NA,NA,NA,"Spooner, DM",0.0.2013,-35.7333,-57.5,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83915,9983,NA,NA,NA,"Spooner, DM",0.0.2013,-24.1833,-65.0666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83922,9984,NA,NA,NA,"Spooner, DM",0.0.2013,-31.6333,-60.7,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83923,9985,NA,NA,NA,"Spooner, DM",0.0.2013,-26.44672,-58.31902,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83924,9986,NA,NA,NA,"Spooner, DM",0.0.2013,-33.85,-65.2666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83940,9987,NA,NA,NA,"Spooner, DM",0.0.2013,-26.7833,-66.0666,1700,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
83973,9988,NA,NA,NA,"Spooner, DM",0.0.2013,-30.05,-66.8833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84023,9989,NA,NA,NA,"Spooner, DM",0.0.2013,-32.2333,-64.3333,1200,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84025,9990,NA,NA,NA,"Spooner, DM",0.0.2013,-32.8,-66.1,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84062,9991,NA,NA,NA,"Spooner, DM",0.0.2013,-26.5651,-65.0964,325,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84083,9992,NA,NA,NA,"Spooner, DM",0.0.2013,-27.14548,-53.89526,120,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84360,9993,NA,NA,NA,"Spooner, DM",0.0.2013,-24.9166,-64.4666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84458,9994,NA,NA,NA,"Spooner, DM",0.0.2013,-28.0333,-65.5666,750,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84770,9995,NA,NA,NA,"Spooner, DM",0.0.2013,-27.25,-65.8666,3000,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84813,9996,NA,NA,NA,"Spooner, DM",0.0.2013,-27.768,-55.7831,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84815,9997,NA,NA,NA,"Spooner, DM",0.0.2013,-24.2166,-64.85,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84827,9998,NA,NA,NA,"Spooner, DM",0.0.2013,-30.8333,-66.6833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84832,9999,NA,NA,NA,"Spooner, DM",0.0.2013,-24.5583,-59.381,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84840,10000,NA,NA,NA,"Spooner, DM",0.0.2013,-30.95,-64.2666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84849,10001,NA,NA,NA,"Spooner, DM",0.0.2013,-33.15,-65.45,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84957,10002,NA,NA,NA,"Spooner, DM",0.0.2013,-36.1833,-65.3,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
84965,10003,NA,NA,NA,"Spooner, DM",0.0.2013,-23.55,-64.4167,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85238,10004,NA,NA,NA,"Spooner, DM",0.2.2014,-26.8666,-58.3833,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85240,10005,NA,NA,NA,"Spooner, DM",0.2.2014,-32.0666,-64.55,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85252,10006,NA,NA,NA,"Spooner, DM",0.2.2014,-29.28333,-67.5,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85263,10007,NA,NA,NA,"Spooner, DM",0.2.2014,-27.54,-64.51,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85461,10008,NA,NA,NA,"Spooner, DM",0.2.2014,-27.1166,-67.6666,1700,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85463,10009,NA,NA,NA,"Spooner, DM",0.2.2014,-27.55,-65.0333,600,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85667,10010,NA,NA,NA,"Spooner, DM",0.2.2014,-27.25,-66.25,1300,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85670,10011,NA,NA,NA,"Spooner, DM",0.2.2014,-28.08333,-66.2,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85681,10012,NA,NA,NA,"Spooner, DM",0.2.2014,-23.4666,-64.9833,3500,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85724,10013,NA,NA,NA,"Spooner, DM",0.2.2014,-30.2909,-62.50588,400,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85766,10014,NA,NA,NA,"Spooner, DM",0.2.2014,-24.2666,-64.4166,1500,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85769,10015,NA,NA,NA,"Spooner, DM",0.2.2014,-22.2166,-66.15,1730,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85776,10016,NA,NA,NA,"Spooner, DM",0.2.2014,-23.8166,-65.3166,3700,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85780,10017,NA,NA,NA,"Spooner, DM",0.2.2014,-24.03,-65.28,2450,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85893,10018,NA,NA,NA,"Spooner, DM",0.2.2014,-32.02,-63.34,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
85978,10019,NA,NA,NA,"Spooner, DM",0.2.2014,-22.55,-64.5333,1580,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
86025,10020,NA,NA,NA,"Spooner, DM",0.2.2014,-24.85,-61.5,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
87906,10021,NA,NA,NA,"Spooner, DM",0.2.2014,-26.8166,-59.9666,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
87907,10022,NA,NA,NA,"Spooner, DM",0.2.2014,-27.5833,-64.1333,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
87922,10023,NA,NA,NA,"Spooner, DM",0.2.2014,-31.65,-60.36667,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
87925,10024,NA,NA,NA,"Spooner, DM",0.2.2014,-27.8666,-64.85,0,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
88023,10025,NA,NA,NA,"Spooner, DM",0.2.2014,-32.9511,-60.6663,147,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
88047,10026,NA,NA,NA,"Spooner, DM",0.2.2014,-25.93,-65.11,915,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
88048,10027,NA,NA,NA,"Spooner, DM",0.2.2014,-25.2,-65.19,959,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
88064,10028,NA,NA,NA,"Spooner, DM",0.2.2014,-27.3333,-65.75,1872,chacoense,chacoense,tuberous,NA,,Potato,ARG,Argentina
1082,10029,NA,NA,NA,"Spooner, DM",0.0.2013,-16.35,-67.61667,1300,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
29629,10030,NA,NA,NA,"Spooner, DM",0.0.2013,-18.395483,-64.140993,1800,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
29640,10031,NA,NA,NA,"Spooner, DM",0.0.2013,-19.14,-65.26,1800,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77089,10032,NA,NA,NA,"Spooner, DM",0.0.2013,-18.9833,-64.3167,2000,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77398,10033,NA,NA,NA,"Spooner, DM",0.0.2013,-21.3833,-64.8333,2200,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77407,10034,NA,NA,NA,"Spooner, DM",0.0.2013,-22.1667,-64.3333,720,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77408,10035,NA,NA,NA,"Spooner, DM",0.0.2013,-16.0333,-67.9833,1450,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77409,10036,NA,NA,NA,"Spooner, DM",0.0.2013,-19.75,-64.0833,1400,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77410,10037,NA,NA,NA,"Spooner, DM",0.0.2013,-19.8,-63.5833,900,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77412,10038,NA,NA,NA,"Spooner, DM",0.0.2013,-18.1167,-64.3333,1800,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77413,10039,NA,NA,NA,"Spooner, DM",0.0.2013,-17.9833,-65.2333,2000,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77414,10040,NA,NA,NA,"Spooner, DM",0.0.2013,-18.2667,-65.2333,2200,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77416,10041,NA,NA,NA,"Spooner, DM",0.0.2013,-17.9,-65.1,2500,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77418,10042,NA,NA,NA,"Spooner, DM",0.0.2013,-19.75,-63.75,1600,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77654,10043,NA,NA,NA,"Spooner, DM",0.0.2013,-18.6667,-64.8833,3200,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77655,10044,NA,NA,NA,"Spooner, DM",0.0.2013,-20,-64.5,2600,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77657,10045,NA,NA,NA,"Spooner, DM",0.0.2013,-19.3,-64.3167,2140,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77659,10046,NA,NA,NA,"Spooner, DM",0.0.2013,-19.15,-64.5,2100,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77660,10047,NA,NA,NA,"Spooner, DM",0.0.2013,-19.1667,-64.6667,2050,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77662,10048,NA,NA,NA,"Spooner, DM",0.0.2013,-19.4833,-64.1667,2100,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77663,10049,NA,NA,NA,"Spooner, DM",0.0.2013,-18.5333,-65.0833,2200,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77848,10050,NA,NA,NA,"Spooner, DM",0.0.2013,-15.8,-68.0667,1400,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
77861,10051,NA,NA,NA,"Spooner, DM",0.0.2013,-17.65,-61.7333,1800,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
80110,10052,NA,NA,NA,"Spooner, DM",0.0.2013,-17.1833,-65.8,1850,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
80120,10053,NA,NA,NA,"Spooner, DM",0.0.2013,-16.4689,-67.4499,1930,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
80175,10054,NA,NA,NA,"Spooner, DM",0.0.2013,-18.3321,-64.2273,1950,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
80179,10055,NA,NA,NA,"Spooner, DM",0.0.2013,-18.7167,-64.1833,2500,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
80200,10056,NA,NA,NA,"Spooner, DM",0.0.2013,-16.244,-67.7348,1320,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
80278,10057,NA,NA,NA,"Spooner, DM",0.0.2013,-20.1,-64.4,2480,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
84049,10058,NA,NA,NA,"Spooner, DM",0.0.2013,-22.2,-64.5333,900,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
84142,10059,NA,NA,NA,"Spooner, DM",0.0.2013,-20.4833,-62.25,400,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
84169,10060,NA,NA,NA,"Spooner, DM",0.0.2013,-18.55,-63.9833,1800,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
84879,10061,NA,NA,NA,"Spooner, DM",0.0.2013,-16.28625,-67.21371,1900,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
84926,10062,NA,NA,NA,"Spooner, DM",0.0.2013,-16,-67.5,1100,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
86073,10063,NA,NA,NA,"Spooner, DM",0.2.2014,-18.86667,-65.08333,800,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
86925,10064,NA,NA,NA,"Spooner, DM",0.2.2014,-16.8333,-66.6333,0,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
87723,10065,NA,NA,NA,"Spooner, DM",0.2.2014,-20.45,-63.5333,0,chacoense,chacoense,tuberous,NA,,Potato,BOL,Bolivia
140724,10066,NA,NA,NA,NA,0.0.2005,-26.41838,-51.2726,925,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
142488,10067,NA,NA,NA,"Giacomin, LL",0.0.2008,-23.4367,-50.2475,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
146656,10068,NA,NA,NA,"Nee, M",0.0.0,-26.4842,-51.9906,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
146975,10069,NA,NA,NA,"Stehmann, JR",17.7.2009,-23.9161,-51.9792,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
147281,10070,NA,NA,NA,"Giacomin, LL",0.12.2008,-25.1467,-53.8486,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
153249,10071,NA,NA,NA,"Giacomin, LL",24.8.2009,-23.54,-46.63,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
164983,10072,NA,NA,NA,"Matesevach, AM",0.0.2006,-25.41917,-52.06694,600,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
77575,10073,NA,NA,NA,"Spooner, DM",0.0.2013,-21.43243,-45.96717,900,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
81181,10074,NA,NA,NA,"Spooner, DM",0.0.2013,-25.7,-52.4166,600,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
81185,10075,NA,NA,NA,"Spooner, DM",0.0.2013,-27.12,-50.27,860,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
81187,10076,NA,NA,NA,"Spooner, DM",0.0.2013,-27.45,-53.9333,280,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
83402,10077,NA,NA,NA,"Spooner, DM",0.0.2013,-27.4,-51.2,950,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
83948,10078,NA,NA,NA,"Spooner, DM",0.0.2013,-26.9333,-49.05,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
84097,10079,NA,NA,NA,"Spooner, DM",0.0.2013,-26.8,-52.95,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
84164,10080,NA,NA,NA,"Spooner, DM",0.0.2013,-26.3333,-52.55,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
84311,10081,NA,NA,NA,"Spooner, DM",0.0.2013,-26.9333,-50.7,900,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
84944,10082,NA,NA,NA,"Spooner, DM",0.0.2013,-25.4167,-52.4167,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
84946,10083,NA,NA,NA,"Spooner, DM",0.0.2013,-27.2166,-49.65,350,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
84952,10084,NA,NA,NA,"Spooner, DM",0.0.2013,-32.0333,-52.0833,350,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
87104,10085,NA,NA,NA,"Spooner, DM",0.2.2014,-25.2833,-54.0833,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
87108,10086,NA,NA,NA,"Spooner, DM",0.2.2014,-24.95,-53.4666,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
87117,10087,NA,NA,NA,"Spooner, DM",0.2.2014,-21.92298,-46.3833,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
87903,10088,NA,NA,NA,"Spooner, DM",0.2.2014,-24.5833,-47.6,0,chacoense,chacoense,tuberous,NA,,Potato,BRA,Brazil
94202,10089,NA,NA,NA,"Spooner, DM",0.6.2014,-14.22217,-69.152,1420,chacoense,chacoense,tuberous,NA,,Potato,PER,Peru
95230,10090,NA,NA,NA,"Spooner, DM",0.6.2014,-14.2333,-69.4333,1800,chacoense,chacoense,tuberous,NA,,Potato,PER,Peru
95235,10091,NA,NA,NA,"Spooner, DM",0.6.2014,-13.8333,-69.3333,1500,chacoense,chacoense,tuberous,NA,,Potato,PER,Peru
6939,10092,NA,NA,NA,"Knapp, S",0.9.2005,-25.866667,-56.833333,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
6940,10093,NA,NA,NA,"Knapp, S",0.9.2005,-26.926278,-55.496833,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
77153,10094,NA,NA,NA,"Spooner, DM",0.0.2013,-23.1,-55.7167,200,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
77925,10095,NA,NA,NA,"Spooner, DM",0.0.2013,-25.77614,-56.45019,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
80079,10096,NA,NA,NA,NA,0.0.2013,-25.3833,-57.2666,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
80286,10097,NA,NA,NA,"Spooner, DM",0.0.2013,-20.51767,-62.13427,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
80320,10098,NA,NA,NA,"Spooner, DM",0.0.2013,-27.14212,-56.75353,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
81077,10099,NA,NA,NA,"Spooner, DM",0.0.2013,-25.33018,-57.52154,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
82768,10100,NA,NA,NA,"Spooner, DM",0.0.2013,-20.3833,-60.3166,450,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
82773,10101,NA,NA,NA,"Spooner, DM",0.0.2013,-25.3,-57.4166,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
82788,10102,NA,NA,NA,"Spooner, DM",0.0.2013,-23.7833,-57.8333,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
82797,10103,NA,NA,NA,"Spooner, DM",0.0.2013,-25.8667,-57.2,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
83006,10104,NA,NA,NA,"Spooner, DM",0.0.2013,-25.3666,-57.6166,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
83178,10105,NA,NA,NA,"Spooner, DM",0.0.2013,-24.1666,-58.0166,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
83761,10106,NA,NA,NA,"Spooner, DM",0.0.2013,-25.5,-57.15,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
84065,10107,NA,NA,NA,"Spooner, DM",0.0.2013,-25.2,-56.7833,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
84067,10108,NA,NA,NA,"Spooner, DM",0.0.2013,-25.6166,-57.5,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
84072,10109,NA,NA,NA,"Spooner, DM",0.0.2013,-25.25,-57.15,0,chacoense,chacoense,tuberous,NA,,Potato,PRY,Paraguay
