df39ed11-0dbb-4660-91ce-97f7718f1825_Fresh-86-unclassSeqs	6499.consensus	30.2	86	49	2	204	461	92	166	1.35e-06	43.1
44b82773-907d-42dc-b0ef-b26470a87871_Fresh-86-unclassSeqs	5421.consensus	82.6	23	4	0	183	115	181	203	1.45e-08	50.8
7a766c9e-f810-4523-96b4-79038fee0064_Fresh-86-unclassSeqs	6496.consensus	35.3	68	42	2	684	881	25	92	7.54e-06	40.8
d9f7d449-5521-4066-b175-52011a3206db_Fresh-86-unclassSeqs	5200.consensus	82.6	46	5	1	228	91	119	161	1.84e-18	72.8
355f3c89-09ee-4bac-b5b0-67b8313631db_Fresh-86-unclassSeqs	6435.consensus	67.3	52	17	0	1459	1304	107	158	3.72e-16	76.6
b679945d-8fac-4748-8a29-30ddb273c4e4_Fresh-86-unclassSeqs	7367.consensus	66.7	33	11	0	304	206	30	62	3.3e-09	45.4
73f1b5f0-0e02-41f1-9d22-1c0c44cfc4ff_Fresh-86-unclassSeqs	5921.consensus	70.6	51	15	0	134	286	668	718	3.92e-16	70.5
2a27eefb-7e78-4205-8f39-9ce2603dd754_Fresh-86-unclassSeqs	7013.consensus	82.1	39	7	0	259	375	74	112	1.33e-14	67.8
19411ffa-be1c-4acf-b6ed-6915cbb6a327_Fresh-86-unclassSeqs	6947.consensus	50.0	38	19	0	231	118	326	363	8.8e-08	48.1
41bb6057-b3c6-47cc-947c-063596f82e12_Fresh-86-unclassSeqs	6175.consensus	79.5	39	8	0	117	1	397	435	5.17e-14	62.0
ab56b825-80ad-48b5-83da-075503ebd18a_Fresh-86-unclassSeqs	5716.consensus	74.4	39	9	1	468	355	104	142	8.32e-12	56.2
cf84efd7-9ea8-4053-b32a-d4261f690eea_Fresh-86-unclassSeqs	6221.consensus	61.4	184	44	1	3242	2691	26	182	1.39e-63	210.0
1200506d-f760-46cd-b8fe-316713ab6419_Fresh-86-unclassSeqs	6221.consensus	60.9	184	45	1	2	553	26	182	4.9e-63	209.0
e1ac8855-91ee-4cdd-9bb1-80307981199f_Fresh-86-unclassSeqs	6924.consensus	85.3	95	14	0	579	295	239	333	2.5099999999999998e-52	172.0
5508415c-9586-4a38-a5de-58c9d14186dd_Fresh-86-unclassSeqs	6717.consensus	47.4	95	44	2	487	203	155	243	3.8e-19	77.4
b362f3ae-5f89-4a2f-bc96-51c3f6098fd8_Fresh-86-unclassSeqs	4992.consensus	65.2	46	16	0	2026	2163	699	744	6.84e-12	63.5
72f0f668-41b3-47f7-8b4b-0470b160d503_Fresh-86-unclassSeqs	5449.consensus	45.5	101	50	1	1210	1497	29	129	3.04e-17	77.8
c6babd83-da41-4502-aa7f-15094e7e5b94_Fresh-86-unclassSeqs	6552.consensus	75.0	40	10	0	466	585	91	130	5.34e-13	63.2
a9a2f338-0ac3-48ee-bfd2-027992d7afda_Fresh-86-unclassSeqs	7324.consensus	78.1	32	7	0	379	474	194	225	1.17e-10	55.1
2ca7f8bb-4ad2-497e-b9f9-e0eea5b2c99b_Fresh-86-unclassSeqs	5351.consensus	55.0	111	47	2	1367	1044	1	111	2.0500000000000002e-29	109.0
8a3c02e0-9344-4ab0-bcc5-4e2cbcb65500_Fresh-86-unclassSeqs	6488.consensus	28.0	161	57	4	1103	1489	109	242	1.02e-08	51.2
93ede890-77a1-446c-ab50-33885b0bb024_Fresh-86-unclassSeqs	6496.consensus	91.9	37	3	0	1270	1380	1	37	3.33e-15	72.4
12f380b6-88b9-411c-aac2-ae0e35424ce9_Fresh-86-unclassSeqs	6445.consensus	44.8	125	40	2	2430	2804	58	153	6.11e-23	94.0
014041be-1c97-4f01-93d4-690facf2174f_Fresh-86-unclassSeqs	4890.consensus	80.4	46	9	0	117	254	148	193	3.38e-18	72.4
46b2ada0-582d-4aa3-9428-e5099737dcc1_Fresh-86-unclassSeqs	4932.consensus	85.2	27	4	0	36	116	303	329	8.03e-10	52.0
34015de4-1ede-4567-92cf-0f6bdb90581d_Fresh-86-unclassSeqs	6488.consensus	35.8	81	34	1	32	274	231	293	1.76e-07	45.4
86bd3ce7-f563-42e6-89ba-51a4bba5fe57_Fresh-86-unclassSeqs	6488.consensus	35.8	81	34	1	831	589	231	293	3.06e-08	47.8
e2efeb90-9af1-476a-a4d9-994a2e6261d3_Fresh-86-unclassSeqs	6528.consensus	39.1	46	26	2	60	191	5	50	1.93e-07	43.1
60d93c3e-9c55-4b0e-9dcc-4b4d1c576ac3_Fresh-86-unclassSeqs	6469.consensus	80.8	26	5	0	502	425	33	58	2.94e-08	48.1
255e33a9-649b-4191-8099-803de475fe5d_Fresh-86-unclassSeqs	6469.consensus	80.0	25	5	0	419	493	33	57	7.03e-07	43.9
3f3cee22-90bd-4da9-a4ba-083a87085c03_Fresh-86-unclassSeqs	6065.consensus	74.1	54	14	0	54	215	49	102	4.27e-23	86.7
20576950-7b3b-4471-b615-be9ec47a9b3f_Fresh-86-unclassSeqs	6036.consensus	41.1	56	30	1	170	328	389	444	2.12e-09	48.5
54ec0bd5-bbb1-4076-a885-bcd57f0f8d40_Fresh-86-unclassSeqs	6876.consensus	60.7	112	43	1	348	16	106	217	5.6899999999999995e-30	112.0
2a60e9df-1243-446a-884f-c07775aef40e_Fresh-86-unclassSeqs	6544.consensus	71.9	32	9	0	463	558	396	427	5.07e-09	52.8
18e2da16-d868-440b-9bf3-26a99876d855_Fresh-86-unclassSeqs	6859.consensus	91.2	34	3	0	658	557	229	262	2.37e-14	66.6
aa763fd2-aeda-4d7a-ba11-3e2e298386c6_Fresh-86-unclassSeqs	6494.consensus	49.7	151	40	2	624	172	143	257	4.9900000000000003e-36	129.0
752e7994-504a-4f3d-9e97-cfc24b0390f3_Fresh-86-unclassSeqs	5980.consensus	77.1	35	8	0	338	234	2	36	1.08e-12	58.9
6bf1923f-6654-4de1-8ac6-e2810a22f1b6_Fresh-86-unclassSeqs	6366.consensus	67.3	49	16	0	507	361	704	752	2.87e-14	70.1
e6f697a9-cfdf-4ab3-98d6-a52b7839ecbf_Fresh-86-unclassSeqs	5138.consensus	80.0	65	13	0	2618	2424	222	286	5.96e-28	109.0
3a7636ec-0ad7-4c7f-9013-ad5bfe082958_Fresh-86-unclassSeqs	5528.consensus	76.5	34	8	0	311	210	54	87	7.78e-13	61.2
ae50311b-af21-4ab0-b9b5-170d26cdbcf3_Fresh-86-unclassSeqs	5318.consensus	66.7	60	13	1	1425	1604	137	189	1.08e-16	73.2
743268c8-c115-4bb4-a4eb-85b7d4fc957c_Fresh-86-unclassSeqs	5664.consensus	84.6	26	4	0	2	79	62	87	1.58e-07	43.9
57abb694-d5f9-499c-b1e8-a58d689c9f6a_Fresh-86-unclassSeqs	5664.consensus	70.0	40	12	0	251	132	87	126	7.91e-16	67.8
7922f746-1676-49a4-ba79-4405e309df08_Fresh-86-unclassSeqs	7333.consensus	48.4	31	16	0	142	50	125	155	3.2e-06	39.7
0cdfd8a2-5aab-4e71-a01e-47b924902af0_Fresh-86-unclassSeqs	5910.consensus	77.9	136	27	1	83	490	134	266	8.430000000000001e-73	215.0
cfd87283-0ac5-44cc-95de-d7887e01821f_Fresh-86-unclassSeqs	6026.consensus	78.4	37	8	0	415	305	85	121	3.24e-14	63.5
643aa76f-422d-4a14-a1a6-925505711413_Fresh-86-unclassSeqs	5921.consensus	97.4	38	1	0	739	626	1181	1218	1.27e-17	77.0
a872099a-0dcb-4d84-8d59-2ee7a700023d_Fresh-86-unclassSeqs	6258.consensus	60.0	55	22	0	206	370	177	231	5.23e-13	59.3
f9c4b91c-97f7-4d01-8f2f-cda946e6ecaf_Fresh-86-unclassSeqs	7028.consensus	44.1	236	30	3	954	1658	17	151	2.27e-47	159.0
851ae282-605a-43a9-87f7-52328b6af765_Fresh-86-unclassSeqs	7028.consensus	44.1	236	30	3	1612	908	17	151	1.2200000000000001e-47	160.0
620c269f-c0b0-4df0-8dbd-d5bd1d8020e1_Fresh-86-unclassSeqs	6995.consensus	57.5	40	17	0	295	176	164	203	4.72e-12	54.7
8587979d-668a-4239-bf8c-7c4a6a436115_Fresh-86-unclassSeqs	6450.consensus	66.7	45	15	0	2	136	416	460	3.68e-13	66.6
228e0660-fbcf-4593-a747-99f7913f03d5_Fresh-86-unclassSeqs	6450.consensus	64.4	45	16	0	3124	2990	416	460	7.87e-12	62.4
