d3c270b1-c574-4742-9ce9-53b7bd0931d0_145-solanum-trizygum	6318.consensus	57.3	82	28	1	554	799	109	183	3.86e-23	97.8
1c0d4af9-5d6a-4294-bbe9-4faa382d1b9e_145-solanum-trizygum	7313.consensus	79.2	53	11	0	600	758	68	120	4.74e-23	91.3
b2e27f8c-bd98-4f04-bd4a-2960423f5068_145-solanum-trizygum	6969.consensus	75.9	54	13	0	247	86	3	56	5.81e-23	81.6
ae34fee6-f024-4197-9c57-496de57dbbcb_145-solanum-trizygum	5200.consensus	79.2	48	10	0	184	327	9	56	2.39e-22	83.6
74809bf4-e4ee-434b-9d5d-a2a56ffaf926_145-solanum-trizygum	7279.consensus	31.3	192	110	4	866	1396	1	185	4.850000000000001e-21	87.4
c6b90b49-8caf-451a-810e-95cca0527b52_145-solanum-trizygum	6150.consensus	81.0	42	8	0	157	32	82	123	6.380000000000001e-21	77.8
40f66d57-b275-4749-b91f-053c797540d4_145-solanum-trizygum	6572.consensus	83.3	48	8	0	75	218	225	272	1.23e-20	85.5
98c0c2dc-7ed0-4a48-88c8-2a49368f0ce4_145-solanum-trizygum	5863.consensus	53.7	67	31	0	681	481	384	450	2.43e-20	83.6
5d65920a-dfdf-41f0-addd-ede5330080f3_145-solanum-trizygum	5464.consensus	79.2	48	10	0	540	397	80	127	3.27e-20	82.4
b36f76af-e56f-47bc-96b4-559607f15e75_145-solanum-trizygum	6488.consensus	28.9	235	116	8	290	859	18	246	3.3e-20	84.7
7299049c-8b5a-42dc-a19c-fad0263c4084_145-solanum-trizygum	6072.consensus	39.3	107	59	2	697	395	103	209	8.96e-20	82.0
43a9c793-6e24-4b9a-ba7b-9664e03074ba_145-solanum-trizygum	5703.consensus	52.5	80	3	1	241	2	468	512	1.23e-18	73.9
4cf9d617-3fa5-47f5-bdb7-57d164f3c287_145-solanum-trizygum	5921.consensus	60.3	73	25	2	232	14	123	191	1.33e-18	74.7
47710311-0815-40e3-ab05-59b0e8698352_145-solanum-trizygum	7572.consensus	86.4	44	6	0	1604	1735	122	165	2.71e-18	80.1
43fe4966-cc08-4b37-9396-de513c005f9f_145-solanum-trizygum	5347.consensus	74.0	50	13	0	645	496	47	96	3.45e-18	75.1
f62b1620-797d-41c9-a1c6-945354f59cc2_145-solanum-trizygum	5733.consensus	60.3	78	23	3	625	392	8	77	3.68e-18	82.4
6b9ddfa4-2c9e-4e03-862d-8b6253c05c6e_145-solanum-trizygum	6492.consensus	78.0	41	9	0	124	2	114	154	7.84e-18	69.7
2dcad962-5037-487e-958d-fa7f008e6600_145-solanum-trizygum	6439.consensus	25.6	211	136	5	210	833	3	195	2.12e-17	75.1
307f56e0-05d2-417a-9d71-3e765f60a270_145-solanum-trizygum	5859.consensus	56.5	69	21	1	275	481	44	103	3.83e-17	71.6
ab69d288-7f62-49fa-ad92-62794ae9fba9_145-solanum-trizygum	5138.consensus	70.9	55	14	1	666	502	1	53	8.19e-17	74.3
be2343ad-41f0-45b3-ab64-c78175a645f8_145-solanum-trizygum	7279.consensus	38.9	90	49	1	431	682	96	185	1.07e-16	72.0
f8e0c53d-5d1d-45f0-be55-b791abdcdc97_145-solanum-trizygum	5921.consensus	86.7	45	6	0	507	641	548	592	1.5e-16	76.6
7c36141e-b542-4fca-8e1f-6773d9e9e888_145-solanum-trizygum	5116.consensus	66.7	45	15	0	72	206	1	45	2.29e-16	67.4
4c31a661-8862-4cfd-8310-7e2d47e85e44_145-solanum-trizygum	5921.consensus	97.4	38	1	0	1956	1843	1181	1218	2.8e-16	76.6
5b0b81e5-dd7d-40f2-8cb1-83b64dde9261_145-solanum-trizygum	7013.consensus	84.8	33	5	0	134	232	183	215	3.19e-16	68.2
63ef229f-415a-4f4f-a55f-da45f5810774_145-solanum-trizygum	5449.consensus	63.5	52	19	0	333	178	161	212	8.2e-16	72.0
a111f168-77ec-4f06-aa60-363ad59bb800_145-solanum-trizygum	4527.consensus	33.7	95	61	1	42	320	265	359	8.94e-16	65.5
8e0a01ec-cd1d-4f07-b415-c9a87ea94a00_145-solanum-trizygum	6779.consensus	44.7	85	40	2	705	472	148	232	2.67e-15	67.0
18b299ed-58da-4b88-84c2-e3105582bd00_145-solanum-trizygum	5273.consensus	78.0	41	8	1	274	155	558	598	3.65e-15	68.6
9240cba1-843f-4b05-b0d6-0bdcd2d3b475_145-solanum-trizygum	6450.consensus	83.3	36	6	0	353	246	145	180	8.25e-15	63.2
be51cb77-3558-4856-a75e-c044270df84c_145-solanum-trizygum	5660.consensus	65.9	44	15	0	1	132	55	98	1.08e-14	62.0
fd399be9-6e3b-46cc-8ba7-4b989d413788_145-solanum-trizygum	6435.consensus	70.7	41	12	0	122	244	17	57	2.16e-14	63.9
2c4b60fa-5989-40a3-9427-534a7d5a12ce_145-solanum-trizygum	5770.consensus	66.7	51	17	0	278	126	348	398	2.59e-14	68.2
14b2fe4d-ee13-4832-80d2-3d303f37eae8_145-solanum-trizygum	6488.consensus	58.0	50	21	0	11	160	138	187	3.77e-14	61.6
809558a1-eedb-4021-8721-5c76fbf58196_145-solanum-trizygum	4724.consensus	71.7	46	13	0	192	55	123	168	4.69e-14	64.3
081d3e4e-6b3c-429a-96fb-865ecf666e75_145-solanum-trizygum	6496.consensus	90.0	30	3	0	357	446	143	172	6.14e-14	62.0
cc5531b0-769e-48cd-bf38-ab1dbbeadd3e_145-solanum-trizygum	6439.consensus	74.4	43	9	1	881	1003	60	102	6.55e-14	63.9
a697deec-f57e-44ab-9deb-41388d035dc8_145-solanum-trizygum	5104.consensus	81.8	33	6	0	75	173	3	35	9.41e-14	58.9
ed7d4821-9bfa-421a-93bb-13d9e78154ff_145-solanum-trizygum	5733.consensus	85.7	35	5	0	186	290	245	279	1.13e-13	61.2
d7b6b6b0-0dc7-4f84-a4e1-f64e2d8ded6f_145-solanum-trizygum	4757.consensus	77.5	40	9	0	414	295	84	123	1.76e-13	58.9
a6648b1a-3c6b-43fd-830b-eb5ea90d6b4a_145-solanum-trizygum	5791.consensus	37.9	103	10	1	311	3	39	87	5.73e-13	58.9
6525f776-52f1-409e-a582-78c784cd3830_145-solanum-trizygum	5703.consensus	31.0	155	46	4	510	46	67	160	6.64e-13	59.7
f26be28e-2d9e-4e82-bb01-689cdf630beb_145-solanum-trizygum	5398.consensus	74.4	43	11	0	141	269	20	62	2.99e-12	59.3
8fff5145-5de8-41b9-a657-1b91d80108dc_145-solanum-trizygum	5398.consensus	74.4	43	11	0	533	405	20	62	2.99e-12	59.3
bff7cfc6-3f69-4a53-afd7-3f62db8a0b38_145-solanum-trizygum	5921.consensus	81.3	32	6	0	48	143	148	179	5.95e-12	55.1
6db4d353-8345-4d64-8522-4e5adeb42305_145-solanum-trizygum	6458.consensus	82.1	28	5	0	402	485	1	28	6.75e-12	60.1
53e1eb65-ca6e-4728-acb0-34fb6fb0d756_145-solanum-trizygum	6947.consensus	58.1	43	18	0	360	232	321	363	8.66e-12	59.3
4a7e8768-cb8c-4e88-a7f5-afa4000f487d_145-solanum-trizygum	6221.consensus	34.3	102	62	2	1	291	150	251	1.03e-11	56.2
867e9770-40aa-4840-ba31-e89c810c4538_145-solanum-trizygum	7120.consensus	44.6	65	35	1	6	197	17	81	1.15e-11	54.7
45c8d545-0d50-4804-9600-ed0aaca7d68b_145-solanum-trizygum	5859.consensus	59.6	47	19	0	3	143	207	253	1.95e-11	55.1
0614481a-16b1-4ea4-a0a3-e977e6fc6770_145-solanum-trizygum	5926.consensus	74.2	31	8	0	323	415	135	165	4.3e-11	55.8
d1eace46-0805-45b3-a519-b5baa05d8a0b_145-solanum-trizygum	5859.consensus	83.3	30	5	0	1065	976	78	107	4.32e-11	57.0
53822f19-c50a-4e7c-9531-480f98dcf0b0_145-solanum-trizygum	6660.consensus	73.5	34	9	0	249	148	194	227	5.78e-11	54.3
63dddfb9-b831-4207-acea-779795f5299a_145-solanum-trizygum	6552.consensus	38.8	85	50	1	425	679	139	221	7.58e-11	54.3
f4c7d130-c8f8-46c1-82ce-c5b73cf93974_145-solanum-trizygum	5138.consensus	60.9	46	18	0	1229	1092	78	123	8.95e-11	57.8
9e15ac14-05b8-4f26-a25e-790ae5dbd12c_145-solanum-trizygum	5791.consensus	83.3	30	5	0	201	290	64	93	9.78e-11	52.8
10333b66-5bac-4238-9525-97735d2ab9ab_145-solanum-trizygum	6667.consensus	51.2	43	21	0	172	44	316	358	1.24e-10	55.1
a3a62e8a-3b78-42aa-a9e2-11a212b56d0e_145-solanum-trizygum	6029.consensus	92.6	27	2	0	86	166	115	141	1.92e-10	50.1
7e12b5f1-f1b4-4899-b41d-a8440bad070c_145-solanum-trizygum	7174.consensus	24.6	118	88	1	595	242	345	461	2.15e-10	56.2
9a8baffb-6992-4828-9200-9d8869b7ccb9_145-solanum-trizygum	6717.consensus	55.6	45	19	1	370	504	169	212	2.6e-10	52.4
24216d4f-ba86-46a2-be81-d01bcb731c84_145-solanum-trizygum	6366.consensus	81.3	32	6	0	223	128	226	257	3.7e-10	54.7
61138ac3-d85c-4f84-b3a9-e40fcdf3b13a_145-solanum-trizygum	6563.consensus	65.8	38	13	0	533	420	348	385	4.85e-10	52.4
94a67549-662d-4de5-ba77-0cc4f9e18b10_145-solanum-trizygum	7111.consensus	41.4	99	8	2	184	480	1	49	8.3e-10	52.0
5ab1726e-2a68-43ab-92bc-7d38aafcdf0e_145-solanum-trizygum	7174.consensus	45.5	55	29	1	262	98	382	435	1.21e-09	53.5
3a4dafd4-9e10-4411-8969-e4746337462b_145-solanum-trizygum	6454.consensus	76.9	26	6	0	387	464	72	97	1.77e-09	48.5
33dfa3ab-9b87-45b0-b9df-3ff589153b3f_145-solanum-trizygum	4815.consensus	55.8	43	18	1	178	303	1	43	1.81e-09	48.9
0a9fe018-be9f-4366-baab-0ec0c4b9f037_145-solanum-trizygum	6119.consensus	66.7	42	13	1	237	359	13	54	2.31e-09	51.2
6a83e108-235d-4df3-8094-d1b87ab6feb4_145-solanum-trizygum	5477.consensus	76.9	26	6	0	137	214	52	77	3.72e-09	47.0
61b70447-76a6-450c-81f8-3577fe9cff88_145-solanum-trizygum	5921.consensus	75.0	36	4	1	257	349	1062	1097	4.14e-09	50.8
3babe60f-f51a-490a-9658-5fc14845ff67_145-solanum-trizygum	6298.consensus	75.9	29	7	0	213	127	96	124	4.64e-09	47.0
5e7a103b-27e3-443b-9f79-40b6f6e671da_145-solanum-trizygum	6552.consensus	32.0	122	76	4	604	251	105	223	2.27e-08	49.3
815621d0-d056-4971-8aad-3d4671705738_145-solanum-trizygum	5536.consensus	67.7	31	10	0	231	139	18	48	2.6e-08	47.0
75493191-4475-4a2c-bac0-b7bd5165632c_145-solanum-trizygum	5536.consensus	70.0	30	9	0	706	795	19	48	3.51e-08	46.6
5d73595d-4f0f-4a99-a2c0-cc8d40e45c79_145-solanum-trizygum	7361.consensus	47.8	46	24	0	1525	1388	121	166	7.45e-08	47.0
9abbc2bc-3213-461e-8082-2af4e2d7d20b_145-solanum-trizygum	5703.consensus	68.8	32	10	0	848	943	100	131	1.92e-07	46.2
36a84e32-56a7-4392-87cc-4636731adafc_145-solanum-trizygum	5703.consensus	68.8	32	10	0	178	83	100	131	1.93e-07	46.2
80103daf-6eed-46f2-9aed-17a3a1027eeb_145-solanum-trizygum	5614.consensus	38.2	55	34	0	884	720	139	193	2.59e-07	46.2
3c32767a-bc18-4a40-a8ac-07c6b46fb2b4_145-solanum-trizygum	6492.consensus	68.0	25	7	1	156	85	53	77	3.53e-07	40.0
f59b1f25-53f4-493c-8f63-4ac554036f6b_145-solanum-trizygum	6863.consensus	45.0	60	30	2	561	382	42	98	5.57e-07	42.7
7562c58c-bbd5-48ec-a38e-7d5764f1ccf4_145-solanum-trizygum	6488.consensus	59.4	32	13	0	66	161	214	245	9.71e-07	42.7
76e102bf-e3f0-4d84-a43e-8a211e5f3e5d_145-solanum-trizygum	6978.consensus	89.5	19	2	0	135	79	266	284	1.06e-06	38.9
8fbfca39-19df-4575-a200-99373b3911e9_145-solanum-trizygum	6660.consensus	70.4	27	8	0	326	406	136	162	1.85e-06	39.7
a6838f22-82e3-4186-876a-869b52a855f6_145-solanum-trizygum	4793.consensus	63.6	22	8	0	377	312	752	773	3.33e-06	38.9
32e78ac1-3ca2-42ac-a26b-04996f1937b9_145-solanum-trizygum	6682.consensus	62.5	24	9	0	9	80	4	27	3.56e-06	42.4
ec81e7ba-e107-4865-baf6-6f27fc4dc2c5_145-solanum-trizygum	6865.consensus	66.7	24	8	0	73	2	25	48	3.7e-06	41.6
e6709edc-5d6f-4921-89d9-244c16c38b3e_145-solanum-trizygum	6682.consensus	76.5	17	4	0	602	552	4	20	6.76e-06	39.7
562dadc4-64b6-4ff0-acfd-4739591d7f3c_145-solanum-trizygum	6216.consensus	72.7	22	6	0	586	651	80	101	7.83e-06	39.7
