323255c6-4df1-4eba-a4b1-869ecda591c1_Fresh-116-unclassSeqs	6435.consensus	74.7	79	20	0	239	3	286	364	4.27e-38	126.0
f0bf74c5-cb4a-4df7-a617-c08ea013cddb_Fresh-116-unclassSeqs	5355.consensus	53.4	148	30	1	94	537	94	202	1.05e-37	137.0
714da714-e7af-4d0f-b744-6abc4049e48b_Fresh-116-unclassSeqs	5220.consensus	78.4	74	16	0	2	223	110	183	2.25e-37	119.0
464be99d-44d2-4c7f-8818-85e845bc4e5f_Fresh-116-unclassSeqs	6667.consensus	49.7	157	18	1	19	489	172	267	8.77e-36	127.0
e7cbca56-9be8-4024-9819-030c88187807_Fresh-116-unclassSeqs	4471.consensus	39.0	254	21	2	5953	5192	122	241	9.84e-35	134.0
efbd04e8-d2bf-474b-a759-14ced92a4032_Fresh-116-unclassSeqs	6457.consensus	74.1	85	21	1	433	687	1	84	1.37e-34	122.0
39ef0ad0-28ef-4c28-8cdf-885058eb9854_Fresh-116-unclassSeqs	5434.consensus	54.7	128	47	4	1	366	91	213	5.4399999999999996e-34	119.0
d1b9eb93-562c-4802-8e5b-624823ef8ce4_Fresh-116-unclassSeqs	6620.consensus	79.7	69	13	1	780	986	70	137	1.5e-33	118.0
c5e5fe4f-8f92-451a-83b9-fc55678a0221_Fresh-116-unclassSeqs	6620.consensus	79.7	69	13	1	208	2	70	137	1.57e-33	118.0
d23e1c49-aa25-4aa8-abc0-e9a0bf928562_Fresh-116-unclassSeqs	4904.consensus	52.6	137	62	2	93	494	267	403	1.9500000000000002e-33	126.0
42f10533-a0f6-42b9-a3c7-3248330fd42d_Fresh-116-unclassSeqs	6494.consensus	58.4	113	18	1	1126	788	319	402	3.73e-33	124.0
1cbe2d4f-ba0f-4917-9e79-fae30858e94f_Fresh-116-unclassSeqs	5426.consensus	74.3	74	19	0	1005	784	416	489	2.31e-32	124.0
8f89b85c-b2a5-4eb4-a6f3-08cf451da039_Fresh-116-unclassSeqs	6457.consensus	65.9	85	28	1	2759	2505	1	84	1.8099999999999999e-28	108.0
b5263317-f26e-45b8-9fc3-5efd84577824_Fresh-116-unclassSeqs	5918.consensus	34.8	273	44	5	1059	241	71	209	3.5100000000000004e-27	106.0
032d0d55-416b-494e-951f-3db1c4420797_Fresh-116-unclassSeqs	4992.consensus	86.9	61	8	0	308	126	254	314	5.380000000000001e-27	105.0
92a0310c-d910-418a-965c-2a448721c591_Fresh-116-unclassSeqs	6462.consensus	77.8	54	12	0	224	63	239	292	7.880000000000001e-26	92.4
cf4f2404-3faa-4e5e-9d2b-c4e0c2a725aa_Fresh-116-unclassSeqs	6956.consensus	45.7	129	56	1	280	624	192	320	1.55e-25	106.0
ae9ec1d9-3260-4165-a5c8-70e96ff37db0_Fresh-116-unclassSeqs	5949.consensus	82.4	51	9	0	389	541	121	171	6.25e-25	95.5
15e14213-0691-44c5-88d5-6c6cd6e8ab5d_Fresh-116-unclassSeqs	5857.consensus	78.6	56	12	0	840	1007	1	56	1.91e-24	93.6
d8795765-5264-4ece-9f22-5860b3df7be7_Fresh-116-unclassSeqs	6995.consensus	68.2	66	17	1	1549	1364	30	95	1.86e-23	95.5
71a9de9c-665f-4670-9cfa-4f25add01a49_Fresh-116-unclassSeqs	5463.consensus	88.2	51	6	0	249	401	85	135	2.2e-23	87.8
a197dab1-e231-4ea3-8bc9-eac8c5c1361e_Fresh-116-unclassSeqs	4950.consensus	69.5	59	18	0	364	188	1	59	8.829999999999999e-23	85.9
6a67f169-73c5-495b-8bf6-70b0da4a5ec7_Fresh-116-unclassSeqs	6544.consensus	47.5	122	23	1	368	3	314	394	1.04e-22	95.9
1f1e74a7-b14a-4687-83e0-1b395cb4671f_Fresh-116-unclassSeqs	5894.consensus	66.0	53	18	0	1486	1328	37	89	2e-22	88.6
ee2527d7-b0e0-4ae6-b5c5-bad92d20c843_Fresh-116-unclassSeqs	6507.consensus	32.0	241	48	6	1804	1088	218	344	4.69e-22	93.6
ee6c7701-0d26-4db6-be8a-6ac27427cb28_Fresh-116-unclassSeqs	7313.consensus	28.6	255	141	10	1630	938	57	294	1.82e-21	92.8
c471ffee-78ee-450b-9364-1c887e30f36a_Fresh-116-unclassSeqs	5273.consensus	27.8	367	124	5	1751	651	81	306	1.88e-21	95.1
d7000fb3-033a-4ec7-85e7-952212a18cd2_Fresh-116-unclassSeqs	6947.consensus	42.1	114	26	1	1749	1408	22	95	2.2400000000000003e-21	93.6
285dd49d-0792-4d76-8458-a8ed6c8caaa5_Fresh-116-unclassSeqs	5513.consensus	67.2	58	13	1	7529	7702	16	67	2.54e-21	90.9
88c74aba-1c2e-4194-a9e5-d04c24452a8d_Fresh-116-unclassSeqs	4992.consensus	57.1	70	30	0	296	505	848	917	4.19e-21	87.0
bd176818-2bd4-4849-9a99-29956fc0e6d3_Fresh-116-unclassSeqs	6029.consensus	45.0	109	25	1	3766	3440	44	117	7.57e-21	89.0
2619be65-8f88-4de8-8b68-ccb7b737693b_Fresh-116-unclassSeqs	6544.consensus	65.3	72	25	0	3161	2946	7	78	1.12e-20	92.0
335fbf94-ed87-4652-9202-7d15729a6b2b_Fresh-116-unclassSeqs	5656.consensus	85.7	42	6	0	2125	2250	113	154	1.32e-20	87.4
c8086789-1dcf-4dfd-b311-fafdcc2f7a8f_Fresh-116-unclassSeqs	6995.consensus	67.2	61	16	1	859	1029	35	95	1.86e-20	86.7
4c79e3ad-b310-48ca-bdaf-3542dab6fdf4_Fresh-116-unclassSeqs	5554.consensus	57.8	64	27	0	694	885	27	90	3.79e-20	86.7
ffec18e3-5f1d-43b2-a675-c5d0fea4e1fd_Fresh-116-unclassSeqs	5859.consensus	72.7	55	15	0	3	167	53	107	3.53e-19	83.6
b476a1c1-7c37-44aa-9586-e0e7455703c8_Fresh-116-unclassSeqs	6527.consensus	71.7	60	17	0	2184	2363	14	73	3.73e-19	85.5
f50ddd75-fe00-45f4-b247-68d0e851d74b_Fresh-116-unclassSeqs	5656.consensus	47.9	94	20	2	1721	1999	167	232	4.94e-19	82.4
9ecf7508-0adc-43d6-a03d-e51f26c1ae3a_Fresh-116-unclassSeqs	6909.consensus	80.0	45	9	0	875	741	1	45	5.07e-19	79.0
580ef4b9-d344-4c28-a1e0-b4411a82aa4f_Fresh-116-unclassSeqs	6909.consensus	80.5	41	8	0	124	2	1	41	7.09e-19	72.8
193744f7-bcf3-49cb-9cc4-695ea6f4b1cb_Fresh-116-unclassSeqs	6995.consensus	49.4	77	25	2	25	252	230	293	1.94e-18	77.4
c83c45ed-00c0-46af-bb2e-d7595b247dc8_Fresh-116-unclassSeqs	6373.consensus	52.1	94	16	2	5360	5079	84	148	2.41e-18	83.6
ed0d7031-d985-4d2b-b125-e9c7743e011c_Fresh-116-unclassSeqs	6496.consensus	84.4	45	7	0	1296	1430	51	95	4.64e-18	81.3
63a755a2-7da2-469e-80ff-3d56bacb1263_Fresh-116-unclassSeqs	6958.consensus	32.3	161	49	4	386	868	94	194	6.48e-17	75.5
79d05901-5ca6-4979-bfae-028ed3aacfee_Fresh-116-unclassSeqs	5892.consensus	83.3	42	7	0	594	469	275	316	6.57e-17	77.4
b1de166a-c5ca-4c2d-a750-4368f077f7a9_Fresh-116-unclassSeqs	5913.consensus	87.1	31	4	0	10	102	347	377	1.28e-16	70.9
0d3bdf6e-623b-429c-8500-53dcc05c898b_Fresh-116-unclassSeqs	6406.consensus	72.0	50	14	0	1890	2039	206	255	1.52e-16	76.3
fdb0c800-7b17-4818-8457-250a2b56d54e_Fresh-116-unclassSeqs	5892.consensus	83.3	42	7	0	2669	2794	275	316	1.81e-16	77.4
de2e98aa-83f9-4120-8f85-d7e95615a2cf_Fresh-116-unclassSeqs	6717.consensus	69.2	52	16	0	818	663	351	402	1.89e-16	76.3
4b289ea7-a8d3-48d8-a980-e9ede118c3ec_Fresh-116-unclassSeqs	5892.consensus	83.3	42	7	0	5026	4901	275	316	3.66e-16	77.4
a36ba6a3-5c55-463d-b68e-c9f9e0bb1886_Fresh-116-unclassSeqs	5892.consensus	83.3	42	7	0	1416	1541	275	316	3.66e-16	77.4
ce0336d6-b91c-422d-a2a1-7d714018d196_Fresh-116-unclassSeqs	6457.consensus	68.0	50	16	0	1220	1071	85	134	7.78e-16	70.5
fc0b6a25-e4ba-4504-bc6f-835c42072b4c_Fresh-116-unclassSeqs	4942.consensus	69.6	56	10	2	203	364	173	223	1.78e-15	69.7
6e2ae692-27f0-4ae8-b64e-09a06fb8de0f_Fresh-116-unclassSeqs	6065.consensus	50.0	84	34	2	322	71	1	76	2.04e-15	69.3
dab480eb-74a7-4090-9e2f-3396fdeac8ae_Fresh-116-unclassSeqs	6649.consensus	71.1	45	13	0	59	193	27	71	2.56e-15	60.8
01e5bba2-fac1-4d89-8ecb-7c4b2dbe9877_Fresh-116-unclassSeqs	4796.consensus	62.7	67	18	2	9610	9431	247	313	2.75e-15	73.9
d9c7c626-6ae2-46d4-98de-3548f7f243fa_Fresh-116-unclassSeqs	6448.consensus	83.8	37	6	0	186	76	36	72	3.1e-15	70.5
f10979c3-8c6e-458c-b2b0-e4e00349d7b8_Fresh-116-unclassSeqs	7013.consensus	82.1	39	7	0	1034	918	74	112	8.03e-15	68.2
afd6f5cd-b741-43ad-9719-a145238d2023_Fresh-116-unclassSeqs	5639.consensus	50.0	78	37	2	2	229	109	186	9.91e-15	66.2
0ae59d71-30b1-46d9-abe8-147c6562b4dd_Fresh-116-unclassSeqs	4950.consensus	69.8	43	13	0	640	512	205	247	1.71e-14	66.2
5c637dd2-7523-448d-9622-db6e433f898b_Fresh-116-unclassSeqs	4793.consensus	77.8	45	7	1	205	339	4	45	2.56e-14	70.9
0e9c658f-77ad-499c-b9d9-678e809fd594_Fresh-116-unclassSeqs	5273.consensus	78.9	38	8	0	1148	1035	307	344	2.7e-14	70.1
e66a3c85-2f42-46cc-9506-8ed7aa2ecf51_Fresh-116-unclassSeqs	5865.consensus	62.5	56	21	0	416	249	133	188	3.35e-14	68.9
9a741c80-1c0e-4c6f-b64c-0eed3350b300_Fresh-116-unclassSeqs	6216.consensus	52.6	57	25	1	407	243	81	137	3.77e-14	66.6
97dd495a-213a-4893-88b9-821628758a06_Fresh-116-unclassSeqs	5355.consensus	69.4	49	15	0	1478	1332	154	202	5.49e-14	67.8
9b87fe35-e04a-4625-b4aa-215a380357a8_Fresh-116-unclassSeqs	6258.consensus	77.5	40	9	0	275	394	211	250	7.97e-14	65.9
99dbe8cc-57cf-4838-bbb7-defd0314a5eb_Fresh-116-unclassSeqs	4744.consensus	62.7	59	19	1	502	669	345	403	1.21e-13	65.1
2e802468-f9c3-4612-83b1-bb184dc72947_Fresh-116-unclassSeqs	5656.consensus	71.1	38	11	0	315	202	117	154	1.99e-13	65.9
9b5c6866-3b85-4971-a8f0-30e112c7078b_Fresh-116-unclassSeqs	5513.consensus	59.5	42	17	0	119	244	27	68	2.04e-13	62.8
df490ea8-720d-4a89-96e2-a12f840b72b7_Fresh-116-unclassSeqs	5703.consensus	89.2	37	4	0	1042	932	486	522	2.28e-13	66.6
02c8a671-c7bd-49fb-a506-d0036f518984_Fresh-116-unclassSeqs	4806.consensus	70.7	41	9	1	2558	2445	83	123	3.66e-13	63.9
a2513179-8ac2-411a-8a2d-594618456f25_Fresh-116-unclassSeqs	5865.consensus	62.5	56	21	0	457	624	133	188	1.16e-12	65.5
f921c143-a253-4572-8029-3c4da684aeb4_Fresh-116-unclassSeqs	6713.consensus	47.9	71	30	1	758	546	176	239	1.22e-12	62.4
4bcfc8a3-47bc-4101-a48d-506888c4b5eb_Fresh-116-unclassSeqs	6448.consensus	42.9	84	45	2	808	560	107	188	1.49e-12	60.8
027ea3e7-c991-4cd7-9ff2-a531de9ca911_Fresh-116-unclassSeqs	6961.consensus	66.7	42	14	0	18	143	252	293	1.53e-12	57.8
6fbbbc02-5f14-49db-92bd-9f163dd77aaa_Fresh-116-unclassSeqs	6968.consensus	97.0	33	1	0	79	177	150	182	2.05e-12	60.5
976e2076-84be-4700-9e73-f617ca18ad34_Fresh-116-unclassSeqs	6527.consensus	70.0	30	9	0	378	467	477	506	2.07e-12	57.8
1a4ca225-3e7e-41f1-a502-6186f0d122a6_Fresh-116-unclassSeqs	5528.consensus	71.1	38	11	0	478	365	50	87	3.21e-12	62.8
50c72d5d-fe50-4106-aebb-1372dfb654e6_Fresh-116-unclassSeqs	6496.consensus	44.9	78	41	2	326	553	118	195	3.82e-12	63.2
e3d71699-c601-4520-9e62-d16a7f66ce88_Fresh-116-unclassSeqs	5599.consensus	26.3	213	42	2	814	176	272	369	7.58e-12	62.0
a188667e-82f9-42b9-88cd-4b5d8f530d87_Fresh-116-unclassSeqs	6572.consensus	71.9	32	9	0	125	220	272	303	8.39e-12	53.1
2b381dae-e9e7-4476-9fb7-cb2305e46b0f_Fresh-116-unclassSeqs	6968.consensus	87.5	32	4	0	1463	1558	182	213	1.45e-11	59.7
a3f63a45-4f41-496e-be4b-33f03ec5d24a_Fresh-116-unclassSeqs	7577.consensus	43.9	82	20	2	1655	1900	1	56	2.87e-11	58.5
d95d59a4-25d9-4b92-be65-d6366735f38e_Fresh-116-unclassSeqs	5642.consensus	96.2	26	1	0	6378	6301	11	36	4.43e-11	57.8
f7e655aa-042a-4bb1-ad82-3577e4e1cb7d_Fresh-116-unclassSeqs	7628.consensus	91.7	24	2	0	338	267	13	36	8.61e-11	51.6
690ddccc-1830-415e-aef4-a3a8851d02f6_Fresh-116-unclassSeqs	6961.consensus	76.5	34	6	1	460	561	20	51	1.63e-10	55.8
2c0646f1-5a36-423a-8fa3-2f8bfeb91afc_Fresh-116-unclassSeqs	5326.consensus	84.2	38	5	1	518	628	5	42	1.67e-10	54.7
4c43b609-135a-43ed-be28-c3e255fd77fe_Fresh-116-unclassSeqs	6791.consensus	56.3	48	20	1	428	285	157	203	2.34e-10	50.8
c99d7f1a-0beb-4115-bb58-44ca2c554b00_Fresh-116-unclassSeqs	5335.consensus	46.3	54	29	0	313	152	83	136	3.73e-10	51.6
bff53ecf-2e10-4217-bcf8-f1df6afa46fd_Fresh-116-unclassSeqs	5791.consensus	71.4	35	10	0	1768	1872	59	93	5.54e-10	54.3
837ec55b-bd70-416a-8189-ede34d1bff96_Fresh-116-unclassSeqs	5866.consensus	45.2	73	1	1	995	777	46	79	7.63e-10	53.5
99705fa0-0a06-4338-80b7-590ce06b0c07_Fresh-116-unclassSeqs	6029.consensus	92.3	26	2	0	78	1	221	246	8.43e-10	52.4
b11a0453-fb74-4993-9386-f10c33c43150_Fresh-116-unclassSeqs	5477.consensus	80.0	30	6	0	3187	3276	1	30	1.43e-09	53.5
ea612fdd-2e18-416c-bb08-7f1d8ccdaed3_Fresh-116-unclassSeqs	6376.consensus	33.3	96	24	1	304	591	114	169	2.31e-09	50.4
b0e3c97d-2b3d-4863-bc9b-1bfb2276a00c_Fresh-116-unclassSeqs	6445.consensus	76.7	30	7	0	836	747	249	278	2.92e-09	51.2
3df39a1f-bd6c-43b2-8e99-98ff5adab561_Fresh-116-unclassSeqs	5318.consensus	78.8	33	7	0	86	184	157	189	3.53e-09	49.7
f8aeca58-1d2d-4d2e-8d76-f62b2372c662_Fresh-116-unclassSeqs	4936.consensus	50.8	59	27	2	1898	1722	469	525	4.83e-09	52.8
4291db7b-d09b-4410-a48d-cce52d25d7da_Fresh-116-unclassSeqs	5188.consensus	30.4	79	42	1	328	525	34	112	4.9e-09	50.1
194612b4-b139-4ce9-964e-023a68da0290_Fresh-116-unclassSeqs	6496.consensus	63.0	46	15	1	772	635	51	94	6.12e-09	53.5
3adf4436-1e18-4695-909f-b5e131eeceba_Fresh-116-unclassSeqs	6401.consensus	32.5	83	55	1	1763	1518	1	83	1.32e-08	50.8
b50d03d3-740e-403a-a727-f4fee34c569e_Fresh-116-unclassSeqs	5477.consensus	75.9	29	7	0	434	520	2	30	1.48e-08	49.7
68bb3944-7187-47a5-952c-1a00881b19b5_Fresh-116-unclassSeqs	6947.consensus	72.7	33	9	0	1254	1156	194	226	2.05e-08	50.8
99fe482b-217b-447a-8224-b85e1aec5331_Fresh-116-unclassSeqs	6641.consensus	75.9	29	7	0	87	1	1	29	2.62e-08	46.6
ba1ae1fb-9906-46ec-a802-74b918a58239_Fresh-116-unclassSeqs	5818.consensus	70.8	24	7	0	569	498	73	96	3.2e-08	47.4
512646da-2ef3-4575-aaad-4edd3ad5a868_Fresh-116-unclassSeqs	6448.consensus	72.4	29	8	0	1598	1684	36	64	6.74e-08	48.1
d07cb040-0708-4105-a9f7-1e2dfe900180_Fresh-116-unclassSeqs	6488.consensus	32.9	79	50	1	681	445	170	245	7.93e-08	48.5
8eb0cd62-456a-4b6e-b52e-f5f0a3cf4aa7_Fresh-116-unclassSeqs	6552.consensus	52.9	34	16	0	221	120	142	175	9.9e-08	44.3
149ab463-de57-46ed-8855-787ac3644d4b_Fresh-116-unclassSeqs	5104.consensus	57.9	38	16	0	55	168	47	84	1.11e-07	46.6
c331c6a6-7443-4765-ab1a-9b53005aaec3_Fresh-116-unclassSeqs	4802.consensus	74.1	27	7	0	853	933	215	241	1.32e-07	48.5
4ef1dfe8-3ac3-481f-af21-053384d4ee59_Fresh-116-unclassSeqs	5260.consensus	72.0	25	7	0	1292	1366	17	41	1.71e-07	45.4
0d1f24de-1348-4c76-9c97-f4105f7cfb9a_Fresh-116-unclassSeqs	6552.consensus	52.9	34	16	0	325	426	142	175	2.52e-07	43.1
f53a6665-6704-4c19-a582-12c6e3e01915_Fresh-116-unclassSeqs	5188.consensus	34.0	53	35	0	411	569	34	86	3.07e-07	47.0
bb8ffe9d-6b77-4e35-9c3b-18523e6b0e43_Fresh-116-unclassSeqs	6652.consensus	84.2	19	3	0	288	344	388	406	5.2e-07	40.8
38915bc9-df76-4d0d-8683-0558a45c58ba_Fresh-116-unclassSeqs	6506.consensus	41.1	56	29	2	140	295	104	159	5.82e-07	40.0
1092b8a9-f455-45d2-bafd-543fb9ca2c6c_Fresh-116-unclassSeqs	6506.consensus	41.1	56	29	2	204	49	104	159	5.82e-07	40.0
43444714-453a-4cc5-bfdd-54a46fc315fb_Fresh-116-unclassSeqs	7174.consensus	38.4	73	43	2	1863	2078	343	414	8.83e-07	45.8
44e0b66f-990e-40f6-aab1-36c6167e36a1_Fresh-116-unclassSeqs	5945.consensus	85.7	21	3	0	41	103	220	240	2.23e-06	42.0
7c696c2e-9ccb-4c50-b061-791fe7e0aff3_Fresh-116-unclassSeqs	6496.consensus	26.3	156	75	4	735	271	79	195	2.82e-06	43.1
11e94eb5-e407-460a-a422-ca468bad18d6_Fresh-116-unclassSeqs	5398.consensus	84.2	19	3	0	287	343	134	152	3.23e-06	41.6
930bf1d6-8016-47a4-883a-3ba1cbc771aa_Fresh-116-unclassSeqs	6933.consensus	85.7	21	3	0	114	52	334	354	4.22e-06	38.9
b299a48f-8951-451e-968e-93a1a092273c_Fresh-116-unclassSeqs	5639.consensus	71.4	28	8	0	734	651	109	136	5.15e-06	40.4
f5d61cda-c4cf-4f07-8658-59b44c48ff46_Fresh-116-unclassSeqs	7333.consensus	66.7	24	8	0	661	590	132	155	5.32e-06	42.0
48c0c6ce-016c-4540-b7b6-c570923d28a7_Fresh-116-unclassSeqs	6631.consensus	76.9	26	6	0	277	354	160	185	6.35e-06	41.6
